CountryName,SuicideCount,Year,Population,GDP,GDPPerCapita,EmploymentPopulationRatio,Religions
North Macedonia,155,1997,1996869.0,3912986091.0,1959.560738,34.368,Christianity
North Macedonia,153,1998,2007523.0,3765745023.0,1875.816627,34.987,Christianity
North Macedonia,170,1999,2017142.0,3863619285.0,1915.392811,35.916,Christianity
North Macedonia,150,2000,2026350.0,3772859034.0,1861.898998,35.866,Christianity
North Macedonia,152,2001,2034882.0,3709636031.0,1823.022677,36.665,Christianity
North Macedonia,149,2002,2020157.0,4018365747.0,1989.135373,35.827,Christianity
North Macedonia,137,2003,2026773.0,4946296599.0,2440.47883,34.51,Christianity
North Macedonia,179,2004,2032544.0,5682784472.0,2795.897393,33.968,Christianity
North Macedonia,143,2005,2036855.0,6258602873.0,3072.679632,33.596,Christianity
North Macedonia,166,2006,2040228.0,6861226972.0,3362.970693,33.942,Christianity
North Macedonia,159,2007,2043559.0,8336474974.0,4079.390404,35.3,Christianity
North Macedonia,161,2008,2046898.0,9909552435.0,4841.25366,36.352,Christianity
North Macedonia,167,2009,2050671.0,9401736825.0,4584.712431,37.316,Christianity
North Macedonia,122,2010,2055004.0,9407170321.0,4577.689543,35.969,Christianity
North Macedonia,128,2011,2058539.0,10494626768.0,5098.094701,37.839,Christianity
North Macedonia,172,2012,2061044.0,9745261301.0,4728.313079,37.847,Christianity
North Macedonia,170,2013,2064032.0,10817702346.0,5241.053601,39.427,Christianity
North Macedonia,114,2015,2070226.0,10064519963.0,4861.55616,40.736,Christianity
North Macedonia,125,2016,2072490.0,10672467073.0,5149.586764,41.741,Christianity
North Macedonia,111,2017,2074502.0,11307067070.0,5450.497069,42.609,Christianity
North Macedonia,116,2018,2076217.0,12683068114.0,6108.73917,43.19,Christianity
North Macedonia,107,2019,2076694.0,12606338449.0,6070.388054,45.667,Christianity
North Macedonia,105,2020,2072531.0,12363580535.0,5965.450232,45.439,Christianity
North Macedonia,105,2021,2065092.0,13998355971.0,6778.562878,45.58,Christianity
Norway,675,1991,4261732.0,122000000000.0,28596.933,58.608,Christianity
Norway,616,1992,4286401.0,131000000000.0,30523.98506,58.297,Christianity
Norway,590,1993,4311991.0,121000000000.0,27963.69791,58.101,Christianity
Norway,531,1994,4336613.0,127000000000.0,29315.80923,58.877,Christianity
Norway,548,1995,4359184.0,152000000000.0,34875.70433,59.009,Christianity
Norway,517,1996,4381336.0,164000000000.0,37321.9742,61.125,Christianity
Norway,533,1997,4405157.0,161000000000.0,36629.0309,62.79,Christianity
Norway,548,1998,4431464.0,154000000000.0,34803.46341,64.365,Christianity
Norway,583,1999,4461913.0,162000000000.0,36393.29275,64.463,Christianity
Norway,541,2000,4490967.0,171000000000.0,38178.23688,64.672,Christianity
Norway,549,2001,4513751.0,174000000000.0,38601.89764,64.54,Christianity
Norway,494,2002,4538159.0,196000000000.0,43170.55717,64.566,Christianity
Norway,502,2003,4564855.0,229000000000.0,50250.32982,63.253,Christianity
Norway,529,2004,4591910.0,265000000000.0,57768.6981,63.1,Christianity
Norway,533,2005,4623291.0,310000000000.0,67047.17046,62.763,Christianity
Norway,532,2006,4660677.0,347000000000.0,74434.49968,63.471,Christianity
Norway,485,2007,4709153.0,403000000000.0,85502.26771,64.774,Christianity
Norway,505,2008,4768212.0,465000000000.0,97503.54078,65.745,Christianity
Norway,573,2009,4828726.0,388000000000.0,80347.57007,64.365,Christianity
Norway,548,2010,4889252.0,431000000000.0,88163.20859,63.32,Christianity
Norway,598,2011,4953088.0,501000000000.0,101221.8135,63.087,Christianity
Norway,515,2012,5018573.0,513000000000.0,102175.9193,63.279,Christianity
Norway,554,2013,5079623.0,526000000000.0,103553.8401,62.825,Christianity
Norway,548,2014,5137232.0,502000000000.0,97666.69518,62.522,Christianity
Norway,590,2015,5188607.0,388000000000.0,74809.9658,62.112,Christianity
Norway,614,2016,5234519.0,371000000000.0,70867.361,61.412,Christianity
Oman,13,2009,2697537.0,48388363589.0,17937.97957,56.234,Islam
Oman,16,2010,2881914.0,64993498049.0,22552.19901,58.008,Islam
Oman,8,2014,4009267.0,92699089727.0,23121.20638,66.208,Islam
Oman,8,2016,4398070.0,75128738622.0,17082.2062,67.899,Islam
Oman,13,2017,4541854.0,80856697009.0,17802.57512,68.737,Islam
Oman,1,2018,4601157.0,91505851756.0,19887.57431,69.08,Islam
Oman,5,2019,4602768.0,88060858257.0,19132.15227,68.425,Islam
Oman,6,2020,4543399.0,75909397659.0,16707.62301,64.355,Islam
Oman,1,2021,4520471.0,88191977373.0,19509.46646,65.158,Islam
Panama,113,1996,2771606.0,9870494000.0,3561.290458,57.567,Christianity
Panama,145,1997,2827992.0,10677286100.0,3775.571536,57.511,Christianity
Panama,148,1998,2885177.0,11575486400.0,4012.054165,56.88,Christianity
Panama,143,1999,2943120.0,12130252200.0,4121.56222,57.376,Christianity
Panama,144,2000,3001731.0,12304115000.0,4099.00654,57.803,Christianity
Panama,162,2001,3061024.0,12502013400.0,4084.258536,58.183,Christianity
Panama,160,2002,3120990.0,12994310400.0,4163.521959,58.634,Christianity
Panama,195,2003,3181608.0,13693981200.0,4304.10698,58.745,Christianity
Panama,187,2004,3243311.0,15013381700.0,4629.029316,59.216,Christianity
Panama,172,2005,3305868.0,16374393900.0,4953.12998,59.441,Christianity
Panama,186,2006,3368573.0,18141666300.0,5385.564243,58.661,Christianity
Panama,171,2007,3431614.0,21295984200.0,6205.821576,58.596,Christianity
Panama,186,2008,3495276.0,25155888600.0,7197.110786,60.046,Christianity
Panama,178,2009,3559343.0,27116635600.0,7618.438459,60.397,Christianity
Panama,152,2010,3623617.0,29440287600.0,8124.558307,59.365,Christianity
Panama,144,2011,3688674.0,34686224300.0,9403.439908,59.0,Christianity
Panama,135,2012,3754862.0,40429700000.0,10767.29318,60.783,Christianity
Panama,130,2013,3821556.0,45599900000.0,11932.28622,61.505,Christianity
Panama,147,2014,3888793.0,49921400000.0,12837.24796,60.952,Christianity
Panama,110,2015,3957099.0,54091800000.0,13669.55944,60.918,Christianity
Panama,123,2016,4026336.0,57907700000.0,14382.23238,60.907,Christianity
Panama,124,2017,4096063.0,62202700000.0,15185.97248,60.104,Christianity
Panama,110,2018,4165255.0,67294169200.0,16156.07429,61.523,Christianity
Panama,101,2019,4232532.0,69721787500.0,16472.83175,61.869,Christianity
Panama,130,2021,4351267.0,67406738100.0,15491.2898,55.839,Christianity
Paraguay,154,2000,5123819.0,8855705140.0,1728.340743,63.942,Christianity
Paraguay,152,2001,5211541.0,8495806432.0,1630.190846,64.656,Christianity
Paraguay,177,2002,5286512.0,7196260657.0,1361.249281,62.294,Christianity
Paraguay,174,2003,5353254.0,7691367471.0,1436.764904,62.996,Christianity
Paraguay,237,2004,5416324.0,9624440836.0,1776.932258,66.724,Christianity
Paraguay,242,2005,5476878.0,10737500188.0,1960.514766,66.893,Christianity
Paraguay,254,2006,5534675.0,13429430050.0,2426.417098,63.51,Christianity
Paraguay,227,2007,5590145.0,17856393235.0,3194.262982,65.579,Christianity
Paraguay,222,2008,5645148.0,24615267664.0,4360.429109,66.237,Christianity
Paraguay,283,2009,5702574.0,22355151162.0,3920.186071,65.819,Christianity
Paraguay,223,2010,5768613.0,27260886405.0,4725.726341,64.644,Christianity
Paraguay,298,2011,5843939.0,33756238767.0,5776.281848,64.748,Christianity
Paraguay,278,2012,5923322.0,33271921136.0,5617.104918,68.365,Christianity
Paraguay,327,2013,6005652.0,38501122141.0,6410.814703,66.81,Christianity
Paraguay,383,2014,6090721.0,40377929296.0,6629.416993,64.542,Christianity
Paraguay,382,2015,6177950.0,36211447840.0,5861.401895,64.832,Christianity
Paraguay,357,2016,6266615.0,36089700223.0,5759.042198,66.297,Christianity
Paraguay,359,2017,6355404.0,38997129474.0,6136.058301,65.89,Christianity
Paraguay,443,2018,6443328.0,40225448341.0,6242.961454,67.4,Christianity
Paraguay,493,2019,6530026.0,37925338329.0,5807.838794,67.619,Christianity
Paraguay,514,2020,6618695.0,35432178068.0,5353.348065,64.826,Christianity
Paraguay,575,2021,6703799.0,39950899939.0,5959.441794,66.663,Christianity
Peru,368,1995,24449055.0,53312793687.0,2180.566639,59.927,Christianity
Peru,381,1996,24907304.0,55252414130.0,2218.321747,61.128,Christianity
Peru,292,1997,25365386.0,58147522523.0,2292.396517,62.539,Christianity
Peru,323,1998,25818226.0,55501467877.0,2149.701063,63.437,Christianity
Peru,241,1999,26252239.0,50187324568.0,1911.735017,64.74,Christianity
Peru,228,2000,26654439.0,51744749133.0,1941.31826,62.515,Christianity
Peru,224,2001,27014909.0,52030158775.0,1925.97942,65.311,Christianity
Peru,252,2002,27334503.0,54777553515.0,2003.971081,66.522,Christianity
Peru,235,2003,27623341.0,58731030122.0,2126.137824,68.051,Christianity
Peru,219,2004,27893911.0,66768703498.0,2393.665897,68.672,Christianity
Peru,198,2005,28147267.0,76060606061.0,2702.237701,69.55,Christianity
Peru,229,2006,28381078.0,88643193062.0,3123.320159,72.965,Christianity
Peru,407,2007,28600387.0,102000000000.0,3572.363589,75.038,Christianity
Peru,404,2008,28806185.0,121000000000.0,4184.885982,75.068,Christianity
Peru,150,2009,29009326.0,121000000000.0,4164.970483,75.468,Christianity
Peru,261,2010,29229572.0,148000000000.0,5047.204643,76.387,Christianity
Peru,478,2011,29477721.0,172000000000.0,5826.832307,75.913,Christianity
Peru,591,2012,29749589.0,193000000000.0,6475.720443,75.918,Christianity
Peru,344,2013,30038809.0,201000000000.0,6697.187747,75.08,Christianity
Peru,402,2014,30353951.0,201000000000.0,6614.83082,74.586,Christianity
Peru,264,2015,30711863.0,190000000000.0,6180.119268,73.418,Christianity
Peru,418,2016,31132779.0,192000000000.0,6163.860425,72.561,Christianity
Peru,384,2017,31605486.0,211000000000.0,6676.308793,74.159,Christianity
Peru,527,2018,32203944.0,223000000000.0,6912.103988,74.486,Christianity
Peru,524,2019,32824861.0,228000000000.0,6955.880824,74.745,Christianity
Peru,569,2020,33304756.0,202000000000.0,6063.626923,63.972,Christianity
Philippines,347,1992,64543525.0,60422328242.0,936.148564,59.397,Christianity
Philippines,851,1993,66083321.0,62036529147.0,938.7622808,59.402,Christianity
Philippines,817,1997,72718837.0,94106317565.0,1294.111972,59.14,Christianity
Philippines,885,1998,74491918.0,74492416330.0,1000.00669,59.199,Christianity
Philippines,1043,1999,76249064.0,85640171045.0,1123.163571,59.14,Christianity
Philippines,1403,2000,77958223.0,83669788255.0,1073.264436,59.047,Christianity
Philippines,1204,2001,79626086.0,78921234458.0,991.1479821,59.054,Christianity
Philippines,1301,2002,81285572.0,84307345888.0,1037.174788,59.043,Christianity
Philippines,1544,2003,82942837.0,87039092974.0,1049.386495,58.982,Christianity
Philippines,1788,2006,87901835.0,128000000000.0,1452.221405,58.932,Christianity
Philippines,1698,2007,89561377.0,156000000000.0,1741.603511,59.159,Christianity
Philippines,1820,2008,91252326.0,182000000000.0,1990.356129,58.798,Christianity
Philippines,2074,2009,92946951.0,176000000000.0,1893.281641,59.068,Christianity
Philippines,2118,2010,94636700.0,208000000000.0,2201.776828,59.212,Christianity
Philippines,2449,2011,96337913.0,234000000000.0,2431.199961,59.996,Christianity
Philippines,2107,2014,101325201.0,297000000000.0,2935.928598,59.932,Christianity
Philippines,2413,2016,104875266.0,319000000000.0,3038.152037,59.927,Christianity
Philippines,2463,2017,106738501.0,328000000000.0,3077.434419,57.632,Christianity
Philippines,2984,2018,108568836.0,347000000000.0,3194.672701,57.6,Christianity
Philippines,2808,2019,110380804.0,377000000000.0,3413.849044,58.109,Christianity
Poland,5713,1992,38363667.0,94337050693.0,2459.020685,52.721,Christianity
Poland,5624,1993,38461408.0,96043157273.0,2497.130559,51.968,Christianity
Poland,5519,1994,38542652.0,111000000000.0,2874.831636,51.132,Christianity
Poland,5499,1995,38594998.0,142000000000.0,3686.845146,50.873,Christianity
Poland,5446,1996,38624370.0,160000000000.0,4147.465501,50.933,Christianity
Poland,5779,1999,38660271.0,170000000000.0,4398.072174,49.26,Christianity
Poland,5841,2000,38258629.0,172000000000.0,4501.479961,47.378,Christianity
Poland,5855,2001,38248076.0,191000000000.0,4991.244358,46.343,Christianity
Poland,5925,2002,38230364.0,199000000000.0,5207.129304,44.549,Christianity
Poland,5836,2003,38204570.0,218000000000.0,5701.638863,44.339,Christianity
Poland,6072,2004,38182222.0,255000000000.0,6681.309751,44.177,Christianity
Poland,6045,2005,38165445.0,306000000000.0,8021.54789,45.38,Christianity
Poland,5805,2006,38141267.0,345000000000.0,9035.532758,46.728,Christianity
Poland,5284,2007,38120560.0,429000000000.0,11254.31409,48.817,Christianity
Poland,5682,2008,38125759.0,534000000000.0,13995.78116,50.65,Christianity
Poland,6477,2009,38151603.0,440000000000.0,11525.90074,50.717,Christianity
Poland,6357,2010,38042794.0,476000000000.0,12504.25019,50.589,Christianity
Poland,6113,2011,38063255.0,524000000000.0,13776.38836,50.78,Christianity
Poland,6368,2012,38063164.0,495000000000.0,13010.75559,50.81,Christianity
Poland,6218,2013,38040196.0,516000000000.0,13558.34113,50.727,Christianity
Poland,5934,2014,38011735.0,539000000000.0,14181.94868,51.801,Christianity
Poland,5420,2015,37986412.0,477000000000.0,12560.05142,52.503,Christianity
Poland,4672,2016,37970087.0,470000000000.0,12378.81176,53.412,Christianity
Poland,4483,2017,37974826.0,525000000000.0,13815.49995,54.366,Christianity
Poland,4447,2018,37974750.0,589000000000.0,15504.50894,54.908,Christianity
Poland,4572,2019,37965475.0,596000000000.0,15700.01358,55.119,Christianity
Poland,4559,2020,37899070.0,599000000000.0,15816.8204,55.074,Christianity
Poland,4585,2021,37747124.0,681000000000.0,18050.27944,56.023,Christianity
Portugal,942,1991,9960235.0,89233599278.0,8958.985333,58.167,Christianity
Portugal,866,1992,9952494.0,108000000000.0,10810.56651,57.055,Christianity
Portugal,780,1993,9964675.0,95009751901.0,9534.656364,55.684,Christianity
Portugal,762,1994,9991525.0,99688641304.0,9977.319909,54.528,Christianity
Portugal,809,1995,10026176.0,118000000000.0,11781.36185,54.035,Christianity
Portugal,653,1996,10063945.0,123000000000.0,12185.0914,53.506,Christianity
Portugal,628,1997,10108977.0,117000000000.0,11575.50711,53.946,Christianity
Portugal,556,1998,10160196.0,124000000000.0,12199.20639,57.779,Christianity
Portugal,545,1999,10217828.0,127000000000.0,12475.29177,57.882,Christianity
Portugal,524,2000,10289898.0,119000000000.0,11526.37207,58.484,Christianity
Portugal,761,2001,10362722.0,122000000000.0,11734.76497,59.077,Christianity
Portugal,1212,2002,10419631.0,135000000000.0,12936.69282,59.22,Christianity
Portugal,1156,2003,10458821.0,165000000000.0,15797.78213,58.19,Christianity
Portugal,1020,2007,10542964.0,240000000000.0,22811.05648,57.252,Christianity
Portugal,1038,2008,10558177.0,263000000000.0,24949.04136,57.347,Christianity
Portugal,1026,2009,10568247.0,245000000000.0,23151.21541,55.574,Christianity
Portugal,1101,2010,10573100.0,238000000000.0,22520.64231,54.636,Christianity
Portugal,1018,2011,10557560.0,245000000000.0,23217.2955,52.82,Christianity
Portugal,1076,2012,10514844.0,216000000000.0,20563.7136,50.8,Christianity
Portugal,1053,2013,10457295.0,226000000000.0,21653.19598,49.683,Christianity
Portugal,1223,2014,10401062.0,230000000000.0,22103.70097,50.635,Christianity
Portugal,1132,2015,10358076.0,199000000000.0,19250.10654,51.287,Christianity
Portugal,981,2016,10325452.0,206000000000.0,19991.97249,51.98,Christianity
Portugal,1062,2017,10300300.0,221000000000.0,21490.42986,53.712,Christianity
Portugal,996,2018,10283822.0,242000000000.0,23562.55452,54.978,Christianity
Portugal,993,2019,10286263.0,240000000000.0,23330.81729,55.422,Christianity
Qatar,21,2004,777943.0,31734065934.0,40792.27647,80.834,Islam
Qatar,17,2005,848710.0,44530494505.0,52468.44565,81.474,Islam
Qatar,29,2006,1015060.0,60882142857.0,59978.86121,82.886,Islam
Qatar,41,2007,1231893.0,79712087912.0,64706.9899,84.73,Islam
Qatar,33,2008,1444277.0,115000000000.0,79811.59774,85.865,Islam
Qatar,44,2009,1610274.0,97798351648.0,60733.9817,86.327,Islam
Qatar,47,2010,1713504.0,125000000000.0,73021.30975,86.242,Islam
Qatar,50,2011,1804171.0,168000000000.0,92992.99713,86.007,Islam
Qatar,43,2012,1905660.0,187000000000.0,98041.36224,85.873,Islam
Qatar,37,2013,2035501.0,199000000000.0,97630.82552,86.059,Islam
Qatar,55,2014,2214465.0,206000000000.0,93126.14946,86.639,Islam
Qatar,66,2015,2414573.0,162000000000.0,66984.9102,87.241,Islam
Qatar,70,2016,2595166.0,152000000000.0,58467.23557,87.396,Islam
Qatar,54,2017,2711755.0,161000000000.0,59407.69805,87.368,Islam
Qatar,63,2019,2807235.0,176000000000.0,62827.39695,87.323,Islam
Qatar,80,2020,2760385.0,144000000000.0,52315.66008,87.493,Islam
Qatar,70,2021,2688235.0,180000000000.0,66858.74172,87.518,Islam
Republic of Korea,3069,1991,43295704.0,331000000000.0,7636.948064,59.14,Buddhism
Republic of Korea,3533,1992,43747962.0,356000000000.0,8126.662062,59.362,Buddhism
Republic of Korea,4124,1993,44194628.0,393000000000.0,8884.919464,59.136,Buddhism
Republic of Korea,4212,1994,44641540.0,464000000000.0,10385.39046,60.072,Buddhism
Republic of Korea,4930,1995,45092991.0,567000000000.0,12564.72437,60.664,Buddhism
Republic of Korea,5959,1996,45524681.0,610000000000.0,13402.9946,60.837,Buddhism
Republic of Korea,6127,1997,45953580.0,570000000000.0,12398.49045,60.869,Buddhism
Republic of Korea,8699,1998,46286503.0,383000000000.0,8281.719483,56.401,Buddhism
Republic of Korea,7135,1999,46616677.0,498000000000.0,10672.44756,56.758,Buddhism
Republic of Korea,6522,2000,47008111.0,576000000000.0,12257.02066,59.07,Buddhism
Republic of Korea,6970,2001,47370164.0,548000000000.0,11561.20717,59.59,Buddhism
Republic of Korea,8667,2002,47644736.0,627000000000.0,13165.08362,60.545,Buddhism
Republic of Korea,10978,2003,47892330.0,703000000000.0,14672.80575,59.817,Buddhism
Republic of Korea,11570,2004,48082519.0,793000000000.0,16496.13162,60.546,Buddhism
Republic of Korea,12098,2005,48184561.0,935000000000.0,19402.50263,60.373,Buddhism
Republic of Korea,10741,2006,48438292.0,1050000000000.0,21743.47745,60.488,Buddhism
Republic of Korea,12253,2007,48683638.0,1170000000000.0,24086.41044,60.561,Buddhism
Republic of Korea,12861,2008,49054708.0,1050000000000.0,21350.42798,60.136,Buddhism
Republic of Korea,15418,2009,49307835.0,944000000000.0,19143.85161,59.221,Buddhism
Republic of Korea,15567,2010,49554112.0,1140000000000.0,23079.26013,59.323,Buddhism
Republic of Korea,15906,2011,49936638.0,1250000000000.0,25097.59543,59.69,Buddhism
Republic of Korea,14163,2012,50199853.0,1280000000000.0,25459.1689,59.976,Buddhism
Republic of Korea,14428,2013,50428893.0,1370000000000.0,27179.51701,60.198,Buddhism
Republic of Korea,13837,2014,50746659.0,1480000000000.0,29252.93124,60.972,Buddhism
Republic of Korea,13514,2015,51014947.0,1470000000000.0,28737.43917,60.927,Buddhism
Republic of Korea,13092,2016,51217803.0,1500000000000.0,29280.44032,60.893,Buddhism
Republic of Korea,12464,2017,51361911.0,1620000000000.0,31600.73587,61.163,Buddhism
Republic of Korea,13674,2018,51585058.0,1730000000000.0,33447.15628,60.94,Buddhism
Republic of Korea,13800,2019,51764822.0,1650000000000.0,31902.4169,61.186,Buddhism
Republic of Korea,13196,2020,51836239.0,1640000000000.0,31721.29891,60.342,Buddhism
Republic of Korea,13354,2021,51744876.0,1820000000000.0,35142.26427,60.784,Buddhism
Republic of Moldova,626,1997,2936413.0,1930081169.0,657.2921346,55.009,Christianity
Republic of Moldova,575,1998,2935227.0,1698717505.0,578.7346276,53.898,Christianity
Republic of Moldova,579,1999,2930622.0,1170782957.0,399.4998186,53.285,Christianity
Republic of Moldova,544,2000,2924668.0,1288429392.0,440.538684,54.794,Christianity
Republic of Moldova,622,2001,2918135.0,1480673594.0,507.4040763,53.679,Christianity
Republic of Moldova,583,2002,2911385.0,1661818168.0,570.7998662,53.306,Christianity
Republic of Moldova,620,2003,2903198.0,1980907435.0,682.319096,53.597,Christianity
Republic of Moldova,603,2004,2896023.0,2598249556.0,897.1784947,51.599,Christianity
Republic of Moldova,631,2005,2888985.0,2988342907.0,1034.391977,51.724,Christianity
Republic of Moldova,637,2006,2880967.0,3408255451.0,1183.024814,55.615,Christianity
Republic of Moldova,562,2007,2874299.0,4401173152.0,1531.216186,57.232,Christianity
Republic of Moldova,620,2008,2868833.0,6054824248.0,2110.553054,58.339,Christianity
Republic of Moldova,651,2009,2865213.0,5439434272.0,1898.439757,58.857,Christianity
Republic of Moldova,676,2010,2862354.0,6974982370.0,2436.799351,61.488,Christianity
Republic of Moldova,502,2011,2860699.0,8414352020.0,2941.362241,62.664,Christianity
Republic of Moldova,571,2012,2860324.0,8709138635.0,3044.808432,63.371,Christianity
Republic of Moldova,576,2013,2859558.0,9496717876.0,3321.043978,64.017,Christianity
Republic of Moldova,581,2014,2857815.0,9399833207.0,3289.167846,68.266,Christianity
Republic of Moldova,556,2015,2835978.0,7798692878.0,2749.913038,68.96,Christianity
Republic of Moldova,546,2016,2803186.0,7982450758.0,2847.635069,68.798,Christianity
Republic of Moldova,506,2017,2755189.0,9519053158.0,3454.95469,67.223,Christianity
Republic of Moldova,489,2018,2707203.0,11253727815.0,4156.9575,66.219,Christianity
Romania,2650,1992,22794284.0,25121666667.0,1102.103785,62.046,Christianity
Romania,2774,1993,22763280.0,26361160450.0,1158.056328,61.996,Christianity
Romania,2887,1994,22730211.0,30072805104.0,1323.032378,61.897,Christianity
Romania,2793,1995,22684270.0,37430162103.0,1650.049224,61.79,Christianity
Romania,2828,1996,22619004.0,36937074278.0,1633.010644,60.432,Christianity
Romania,2859,1997,22553978.0,35575214078.0,1577.33656,62.357,Christianity
Romania,2838,1998,22507344.0,41696091974.0,1852.554969,61.435,Christianity
Romania,2736,1999,22472040.0,35953156754.0,1599.906228,60.888,Christianity
Romania,2836,2000,22442971.0,37253739511.0,1659.929049,59.921,Christianity
Romania,2720,2001,22131970.0,40395116581.0,1825.192994,59.035,Christianity
Romania,3067,2002,21730496.0,46065502703.0,2119.855097,53.085,Christianity
Romania,2894,2003,21574326.0,57806384143.0,2679.40626,52.043,Christianity
Romania,2720,2004,21451748.0,74973656852.0,3494.990564,51.308,Christianity
Romania,2603,2005,21319685.0,98454380120.0,4618.003508,50.073,Christianity
Romania,2721,2006,21193760.0,122000000000.0,5757.531273,50.974,Christianity
Romania,2430,2007,20882982.0,175000000000.0,8360.337759,51.259,Christianity
Romania,2472,2008,20537875.0,214000000000.0,10435.21798,51.354,Christianity
Romania,2586,2009,20367487.0,174000000000.0,8548.04859,50.705,Christianity
Romania,2766,2010,20246871.0,170000000000.0,8397.809173,51.051,Christianity
Romania,2536,2011,20147528.0,193000000000.0,9560.159425,50.225,Christianity
Romania,2495,2012,20058035.0,179000000000.0,8930.729912,50.902,Christianity
Romania,2407,2013,19983693.0,190000000000.0,9497.206476,50.658,Christianity
Romania,2209,2014,19908979.0,200000000000.0,10031.34215,51.139,Christianity
Romania,2228,2015,19815616.0,178000000000.0,8976.954489,50.826,Christianity
Romania,1975,2016,19702267.0,185000000000.0,9404.381259,50.551,Christianity
Romania,1931,2017,19588715.0,210000000000.0,10727.97086,52.231,Christianity
Romania,1948,2018,19473970.0,243000000000.0,12494.42358,52.676,Christianity
Romania,1742,2019,19371648.0,251000000000.0,12957.99911,52.984,Christianity
Russian Federation,56136,1993,148458777.0,435000000000.0,2930.670166,60.149,Christianity
Russian Federation,61886,1994,148407912.0,395000000000.0,2662.104004,56.87,Christianity
Russian Federation,60953,1995,148375787.0,396000000000.0,2665.779785,55.614,Christianity
Russian Federation,57812,1996,148160129.0,392000000000.0,2643.929199,54.546,Christianity
Russian Federation,55031,1997,147915361.0,405000000000.0,2737.572021,52.051,Christianity
Russian Federation,51770,1998,147670784.0,271000000000.0,1834.861816,50.386,Christianity
Russian Federation,57276,1999,147214776.0,196000000000.0,1330.757202,53.229,Christianity
Russian Federation,56934,2000,146596869.0,260000000000.0,1771.594116,54.733,Christianity
Russian Federation,57284,2001,145976482.0,307000000000.0,2100.352539,54.52,Christianity
Russian Federation,55330,2002,145306497.0,345000000000.0,2377.529541,55.516,Christianity
Russian Federation,51749,2003,144648618.0,430000000000.0,2975.123047,55.023,Christianity
Russian Federation,49378,2004,144067316.0,591000000000.0,4102.364746,55.816,Christianity
Russian Federation,46063,2005,143518814.0,764000000000.0,5323.455078,56.493,Christianity
Russian Federation,42855,2006,143049637.0,990000000000.0,6920.199707,56.819,Christianity
Russian Federation,41329,2007,142805114.0,1300000000000.0,9101.239258,58.242,Christianity
Russian Federation,38406,2008,142742366.0,1660000000000.0,11635.28418,58.599,Christianity
Russian Federation,37570,2009,142785349.0,1220000000000.0,8562.824219,57.406,Christianity
Russian Federation,33480,2010,142849468.0,1520000000000.0,10674.99023,57.989,Christianity
Russian Federation,31144,2011,142960908.0,2050000000000.0,14311.06445,58.759,Christianity
Russian Federation,29735,2012,143201721.0,2210000000000.0,15420.85938,59.461,Christianity
Russian Federation,28779,2013,143506995.0,2290000000000.0,15974.62207,59.354,Christianity
Russian Federation,26606,2014,143819667.0,2060000000000.0,14095.64648,59.539,Christianity
Russian Federation,25476,2015,144096870.0,1360000000000.0,9313.021484,59.206,Christianity
Russian Federation,23119,2016,144342397.0,1280000000000.0,8704.894531,59.416,Christianity
Russian Federation,20278,2017,144496739.0,1570000000000.0,10720.33203,59.309,Christianity
Russian Federation,18206,2018,144477859.0,1660000000000.0,11287.35449,59.55,Christianity
Russian Federation,17192,2019,144406261.0,1690000000000.0,11536.25879,59.113,Christianity
Saint Lucia,6,1991,144268.0,613703703.7,4253.914269,52.595,Christianity
Saint Lucia,11,1992,146420.0,674074074.1,4603.702186,52.682,Christianity
Saint Lucia,8,1993,148595.0,684814814.8,4608.599312,52.622,Christianity
Saint Lucia,6,1994,150561.0,713703703.7,4740.295984,52.589,Christianity
Saint Lucia,10,1995,152348.0,762962963.0,5008.02743,53.426,Christianity
Saint Lucia,7,1996,153969.0,788888888.9,5123.686514,53.203,Christianity
Saint Lucia,9,1997,155454.0,805925925.9,5184.337012,50.66,Christianity
Saint Lucia,8,1998,156855.0,877407407.4,5593.748414,50.029,Christianity
Saint Lucia,8,1999,158256.0,921851851.9,5825.067308,52.361,Christianity
Saint Lucia,14,2000,159500.0,932592592.6,5846.975502,53.478,Christianity
Saint Lucia,7,2001,160594.0,892592592.6,5558.069371,52.249,Christianity
Saint Lucia,12,2002,161799.0,900000000.0,5562.457123,51.306,Christianity
Saint Lucia,10,2003,163047.0,987407407.4,6055.967957,50.383,Christianity
Saint Lucia,8,2004,164239.0,1066666667.0,6494.600349,51.4,Christianity
Saint Lucia,4,2005,165386.0,1135555556.0,6866.092387,53.115,Christianity
Saint Lucia,2,2006,166470.0,1268319185.0,7618.90542,55.125,Christianity
Saint Lucia,0,2008,168576.0,1437731111.0,8528.682085,57.785,Christianity
Saint Lucia,13,2009,169688.0,1401507889.0,8259.322338,56.275,Christianity
Saint Lucia,4,2010,170935.0,1482385185.0,8672.215668,55.351,Christianity
Saint Lucia,8,2011,172145.0,1568370370.0,9110.75181,54.421,Christianity
Saint Lucia,10,2012,173124.0,1598207407.0,9231.576254,55.873,Christianity
Saint Lucia,14,2013,173978.0,1660222222.0,9542.713574,53.87,Christianity
Saint Lucia,14,2014,174804.0,1749288889.0,10007.14451,54.513,Christianity
Saint Lucia,8,2015,175623.0,1807225926.0,10290.37157,55.236,Christianity
Saint Lucia,9,2016,176413.0,1865459259.0,10574.38658,56.153,Christianity
Saint Lucia,12,2017,177163.0,1996711111.0,11270.47471,56.947,Christianity
